congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
119,Senate,402,2025-07-16,1,402,48,51,0.227,-0.179,0.616,0.86,-0.579,HR4,Amendment Rejected,"To strike the rescission of funds appropriated for Global Health programs, including family planning and reproductive health.",On the Amendment,
119,Senate,403,2025-07-16,1,403,48,51,0.227,-0.179,0.616,0.86,-0.579,HR4,Motion to Recommit Rejected,"A bill to rescind certain budget authority proposed to be rescinded in special messages transmitted to the Congress by the President on June 3, 2025, in accordance with section 1012(a) of the Congressional Budget and Impoundment Control Act of 1974.",On the Motion to Recommit,
119,Senate,404,2025-07-16,1,404,48,51,0.227,-0.179,0.616,0.86,-0.579,HR4,Amendment Rejected,To strike the rescission of funds appropriated for the Feed the Future Program to improve global food security and agricultural resiliency and support agriculture research that benefits United States agribusinesses and universities.,On the Amendment,
119,Senate,405,2025-07-17,1,405,51,47,0.227,-0.179,-0.616,-0.86,-0.579,HR4,Motion to Table Agreed to,In the nature of a substitute.,On the Motion to Table,
119,Senate,406,2025-07-17,1,406,47,51,0.227,-0.179,0.616,0.86,-0.579,HR4,Amendment Rejected,To improve the bill.,On the Amendment,
119,Senate,407,2025-07-17,1,407,49,50,0.186,0.239,0.402,0.588,-4.198,HR4,Amendment Rejected,"To reduce the amount rescinded from Assistance to Europe, Eurasia, and Central Asia.",On the Amendment,
119,Senate,408,2025-07-17,1,408,48,51,0.227,-0.179,0.616,0.86,-0.579,HR4,Amendment Rejected,To reduce the amount rescinded from International Organizations and Programs and to ensure that UNICEF receives all of the funding previously appropriated to it by Congress.,On the Amendment,
119,Senate,409,2025-07-17,1,409,48,51,0.227,-0.179,0.616,0.86,-0.579,HR4,Amendment Rejected,"To strike the paragraph of the bill that rescinds $15,000,000 that had been appropriated for the United States Institute of Peace.",On the Amendment,
119,Senate,410,2025-07-17,1,410,52,47,-0.273,0.962,-0.45,-0.698,-4.7,HR4,Amendment Agreed to,In the nature of a substitute.,On the Amendment,
119,Senate,411,2025-07-17,1,411,51,48,0.227,-0.179,-0.616,-0.86,-0.579,HR4,Bill Passed,"A bill to rescind certain budget authority proposed to be rescinded in special messages transmitted to the Congress by the President on June 3, 2025, in accordance with section 1012(a) of the Congressional Budget and Impoundment Control Act of 1974.",On Passage of the Bill,
119,Senate,412,2025-07-17,1,412,52,46,-0.003,-0.249,-0.694,0.439,-0.062,PN1502,Cloture Motion Agreed to,"Joshua M. Divine, of Missouri, to be United States District Judge for the Eastern and Western Districts of Missouri",On the Cloture Motion,
119,Senate,413,2025-07-17,1,413,49,43,-0.014,-0.239,-0.692,0.466,-0.041,PN1506,Cloture Motion Agreed to,"Cristian M. Stevens, of Missouri, to be United States District Judge for the Eastern District of Missouri",On the Cloture Motion,
119,Senate,414,2025-07-17,1,414,49,40,-0.019,-0.239,-0.692,0.468,-0.035,PN2627,Cloture Motion Agreed to,"Aaron Lukas, of Arkansas, to be Principal Deputy Director of National Intelligence",On the Cloture Motion,
119,Senate,415,2025-07-17,1,415,57,31,0.062,-0.998,-0.33,-0.564,-14.863,PN227,Cloture Motion Agreed to,"Bradley Hansell, of Virginia, to be Under Secretary of Defense for Intelligence and Security",On the Cloture Motion,
119,Senate,416,2025-07-17,1,416,50,34,-0.147,0.016,-0.708,-0.212,-1.606,PN2225,Cloture Motion Agreed to,"Arielle Roth, of the District of Columbia, to be Assistant Secretary of Commerce for Communications and Information",On the Cloture Motion,
119,Senate,417,2025-07-17,1,417,46,36,-0.021,-0.241,-0.692,0.466,-0.034,PN243,Cloture Motion Agreed to,"John Hurley, of California, to be Under Secretary for Terrorism and Financial Crimes",On the Cloture Motion,
119,Senate,418,2025-07-21,1,418,44,43,-0.003,-0.245,-0.693,0.444,-0.061,PN2611,Cloture Motion Agreed to,"Terrance Cole, of Virginia, to be Administrator of Drug Enforcement",On the Cloture Motion,
119,Senate,419,2025-07-22,1,419,50,47,-0.003,-0.249,-0.694,0.438,-0.062,PN2611,Nomination Confirmed,"Terrance Cole, of Virginia, to be Administrator of Drug Enforcement",On the Nomination,
119,Senate,420,2025-07-22,1,420,51,46,-0.123,-0.268,-0.676,0.558,-2.009,PN1502,Nomination Confirmed,"Joshua M. Divine, of Missouri, to be United States District Judge for the Eastern and Western Districts of Missouri",On the Nomination,
119,Senate,421,2025-07-22,1,421,50,47,-0.003,-0.249,-0.694,0.438,-0.062,PN1506,Nomination Confirmed,"Cristian M. Stevens, of Missouri, to be United States District Judge for the Eastern District of Missouri",On the Nomination,
119,Senate,422,2025-07-22,1,422,50,48,0.175,0.985,-0.926,0.142,-2.206,HR3944,Motion to Proceed Agreed to,"A bill making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2026, and for other purposes.",On the Motion to Proceed,
119,Senate,423,2025-07-22,1,423,91,7,-0.553,-0.279,-0.23,-0.406,-16.662,HR3944,Cloture on the Motion to Proceed Agreed to,"A bill making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2026, and for other purposes.",On Cloture on the Motion to Proceed,
119,Senate,424,2025-07-22,1,424,51,46,-0.003,-0.249,-0.694,0.438,-0.062,PN2627,Nomination Confirmed,"Aaron Lukas, of Arkansas, to be Principal Deputy Director of National Intelligence",On the Nomination,
119,Senate,425,2025-07-22,1,425,61,35,-0.09,-0.996,-0.45,-0.472,-18.308,PN227,Nomination Confirmed,"Bradley Hansell, of Virginia, to be Under Secretary of Defense for Intelligence and Security",On the Nomination,
119,Senate,426,2025-07-23,1,426,52,41,-0.119,0.035,-0.697,-0.39,-2.169,PN2225,Nomination Confirmed,"Arielle Roth, of the District of Columbia, to be Assistant Secretary of Commerce for Communications and Information",On the Nomination,
119,Senate,427,2025-07-23,1,427,51,47,-0.002,-0.248,-0.693,0.439,-0.062,PN243,Nomination Confirmed,"John Hurley, of California, to be Under Secretary for Terrorism and Financial Crimes",On the Nomination,
119,Senate,428,2025-07-23,1,428,90,8,-0.729,0.684,-0.348,-0.393,-18.551,HR3944,Motion to Proceed Agreed to,"A bill making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2026, and for other purposes.",On the Motion to Proceed,
119,Senate,429,2025-07-23,1,429,49,47,-0.002,-0.248,-0.693,0.439,-0.062,PN1501,Cloture Motion Agreed to,"Zachary M. Bluestone, of Missouri, to be United States District Judge for the Eastern District of Missouri",On the Cloture Motion,
119,Senate,430,2025-07-23,1,430,49,47,-0.002,-0.248,-0.693,0.439,-0.062,PN1501,Nomination Confirmed,"Zachary M. Bluestone, of Missouri, to be United States District Judge for the Eastern District of Missouri",On the Nomination,
119,Senate,431,2025-07-23,1,431,48,47,-0.0,-0.249,-0.692,0.449,-0.058,PN2553,Cloture Motion Agreed to,"Aaron Szabo, of Virginia, to be an Assistant Administrator of the Environmental Protection Agency",On the Cloture Motion,
119,Senate,432,2025-07-23,1,432,49,47,-0.003,-0.249,-0.693,0.439,-0.062,PN2553,Nomination Confirmed,"Aaron Szabo, of Virginia, to be an Assistant Administrator of the Environmental Protection Agency",On the Nomination,
119,Senate,433,2025-07-23,1,433,49,47,-0.003,-0.249,-0.693,0.439,-0.062,PN2215,Cloture Motion Agreed to,"Matthew Lohmeier, of Arizona, to be Under Secretary of the Air Force",On the Cloture Motion,
119,Senate,434,2025-07-24,1,434,52,46,-0.002,-0.248,-0.693,0.439,-0.062,PN2215,Nomination Confirmed,"Matthew Lohmeier, of Arizona, to be Under Secretary of the Air Force",On the Nomination,
119,Senate,435,2025-07-24,1,435,52,46,-0.002,-0.248,-0.693,0.439,-0.062,PN2554,Cloture Motion Agreed to,"Richard Topping, of Ohio, to be Chief Financial Officer, Department of Veterans Affairs",On the Cloture Motion,
119,Senate,436,2025-07-24,1,436,51,47,-0.002,-0.248,-0.693,0.439,-0.062,PN2554,Nomination Confirmed,"Richard Topping, of Ohio, to be Chief Financial Officer, Department of Veterans Affairs",On the Nomination,
119,Senate,437,2025-07-24,1,437,50,48,0.227,-0.179,-0.616,-0.859,-0.579,PN3462,Cloture Motion Agreed to,"Emil J. Bove III, of Pennsylvania, to be United States Circuit Judge for the Third Circuit",On the Cloture Motion,
119,Senate,438,2025-07-28,1,438,51,45,0.0,-0.248,-0.692,0.448,-0.058,PN34520,Cloture Motion Agreed to,"David Wright, of South Carolina, to be a Member of the Nuclear Regulatory Commission for the term of five years expiring June 30, 2030",On the Cloture Motion,
119,Senate,439,2025-07-28,1,439,50,39,0.0,-0.248,-0.692,0.449,-0.058,PN34520,Nomination Confirmed,"David Wright, of South Carolina, to be a Member of the Nuclear Regulatory Commission for the term of five years expiring June 30, 2030",On the Nomination,
119,Senate,440,2025-07-28,1,440,50,45,0.0,-0.248,-0.692,0.448,-0.058,PN2217,Cloture Motion Agreed to,"Earl Matthews, of Virginia, to be General Counsel of the Department of Defense",On the Cloture Motion,
119,Senate,441,2025-07-29,1,441,50,47,-0.003,-0.248,-0.694,0.438,-0.062,PN2217,Nomination Confirmed,"Earl Matthews, of Virginia, to be General Counsel of the Department of Defense",On the Nomination,
119,Senate,442,2025-07-29,1,442,51,47,-0.003,-0.248,-0.694,0.438,-0.062,PN2213,Cloture Motion Agreed to,"William Kimmitt, of Virginia, to be Under Secretary of Commerce for International Trade",On the Cloture Motion,
119,Senate,443,2025-07-29,1,443,51,47,-0.003,-0.249,-0.694,0.438,-0.062,PN2213,Nomination Confirmed,"William Kimmitt, of Virginia, to be Under Secretary of Commerce for International Trade",On the Nomination,
119,Senate,444,2025-07-29,1,444,52,47,-0.003,-0.248,-0.694,0.438,-0.062,PN6014,Cloture Motion Agreed to,"Susan Monarez, of Wisconsin, to be Director of the Centers for Disease Control and Prevention",On the Cloture Motion,
119,Senate,445,2025-07-29,1,445,51,47,-0.003,-0.248,-0.694,0.438,-0.062,PN6014,Nomination Confirmed,"Susan Monarez, of Wisconsin, to be Director of the Centers for Disease Control and Prevention",On the Nomination,
119,Senate,446,2025-07-29,1,446,53,45,0.12,-0.752,-0.596,-0.971,-5.94,PN127,Cloture Motion Agreed to,"Samuel Brown, of Nevada, to be Under Secretary of Veterans Affairs for Memorial Affairs",On the Cloture Motion,
119,Senate,447,2025-07-29,1,447,54,44,0.122,-0.769,-0.598,-0.965,-5.916,PN127,Nomination Confirmed,"Samuel Brown, of Nevada, to be Under Secretary of Veterans Affairs for Memorial Affairs",On the Nomination,
119,Senate,448,2025-07-29,1,448,50,49,0.227,-0.179,-0.616,-0.86,-0.579,PN3462,Nomination Confirmed,"Emil J. Bove III, of Pennsylvania, to be United States Circuit Judge for the Third Circuit",On the Nomination,
119,Senate,449,2025-07-30,1,449,53,47,-0.003,-0.249,-0.694,0.438,-0.062,PN1294,Cloture Motion Agreed to,"Thomas Gaiser, of Ohio, to be an Assistant Attorney General",On the Cloture Motion,
119,Senate,450,2025-07-30,1,450,53,45,-0.003,-0.249,-0.694,0.438,-0.062,PN1294,Nomination Confirmed,"Thomas Gaiser, of Ohio, to be an Assistant Attorney General",On the Nomination,
119,Senate,451,2025-07-30,1,451,53,44,-0.003,-0.249,-0.694,0.438,-0.062,PN2527,Cloture Motion Agreed to,"Joseph Kent, of Washington, to be Director of the National Counterterrorism Center, Office of the Director of National Intelligence",On the Cloture Motion,
119,Senate,452,2025-07-30,1,452,52,44,0.034,0.999,-0.319,-0.131,-5.083,PN2527,Nomination Confirmed,"Joseph Kent, of Washington, to be Director of the National Counterterrorism Center, Office of the Director of National Intelligence",On the Nomination,
119,Senate,453,2025-07-30,1,453,53,44,-0.003,-0.25,-0.694,0.436,-0.062,PN258,Cloture Motion Agreed to,"Tyler Clarkson, of Virginia, to be General Counsel of the Department of Agriculture",On the Cloture Motion,
119,Senate,454,2025-07-30,1,454,27,70,-0.207,0.978,0.252,-0.123,-27.07,SJRES41,Motion to Discharge Rejected,A joint resolution providing for congressional disapproval of the proposed export of certain defense articles to Israel.,On the Motion to Discharge,
119,Senate,455,2025-07-30,1,455,24,73,-0.123,-0.992,0.185,0.262,-29.154,SJRES34,Motion to Discharge Rejected,A joint resolution providing for congressional disapproval of the proposed foreign military sale to the Government of Israel of certain defense articles and services.,On the Motion to Discharge,
119,Senate,456,2025-07-30,1,456,59,38,-0.2,0.041,-0.719,0.401,-10.862,PN2642,Cloture Motion Agreed to,"Gadyaces Serralta, of Florida, to be Director of the United States Marshals Service",On the Cloture Motion,
119,Senate,457,2025-07-30,1,457,53,44,-0.003,-0.25,-0.694,0.436,-0.062,PN2625,Cloture Motion Agreed to,"Matthew Kozma, of Virginia, to be Under Secretary for Intelligence and Analysis, Department of Homeland Security",On the Cloture Motion,
119,Senate,458,2025-07-31,1,458,53,41,-0.004,-0.25,-0.694,0.436,-0.061,PN14130,Cloture Motion Agreed to,"Cheryl Mason, of North Carolina, to be Inspector General, Department of Veterans Affairs",On the Cloture Motion,
119,Senate,459,2025-07-31,1,459,52,45,-0.003,-0.25,-0.694,0.437,-0.062,PN258,Nomination Confirmed,"Tyler Clarkson, of Virginia, to be General Counsel of the Department of Agriculture",On the Nomination,
119,Senate,460,2025-07-31,1,460,59,39,-0.207,0.292,-0.71,0.097,-9.814,PN2642,Nomination Confirmed,"Gadyaces Serralta, of Florida, to be Director of the United States Marshals Service",On the Nomination,
119,Senate,461,2025-07-31,1,461,53,45,-0.003,-0.25,-0.694,0.437,-0.062,PN14130,Nomination Confirmed,"Cheryl Mason, of North Carolina, to be Inspector General, Department of Veterans Affairs",On the Nomination,
119,Senate,462,2025-07-31,1,462,53,44,-0.003,-0.25,-0.694,0.437,-0.062,PN5528,Cloture Motion Agreed to,"Andrea Lucas, of Virginia, to be a Member of the Equal Employment Opportunity Commission for a term expiring July 1, 2030",On the Cloture Motion,
119,Senate,463,2025-07-31,1,463,53,44,-0.003,-0.25,-0.694,0.437,-0.062,PN2625,Nomination Confirmed,"Matthew Kozma, of Virginia, to be Under Secretary for Intelligence and Analysis, Department of Homeland Security",On the Nomination,
119,Senate,464,2025-07-31,1,464,52,45,-0.003,-0.25,-0.694,0.437,-0.062,PN5528,Nomination Confirmed,"Andrea Lucas, of Virginia, to be a Member of the Equal Employment Opportunity Commission for a term expiring July 1, 2030",On the Nomination,
119,Senate,465,2025-07-31,1,465,52,44,-0.003,-0.25,-0.694,0.437,-0.062,PN1311,Cloture Motion Agreed to,"Casey Mulligan, of Illinois, to be Chief Counsel for Advocacy, Small Business Administration",On the Cloture Motion,
119,Senate,466,2025-07-31,1,466,52,45,-0.003,-0.25,-0.694,0.437,-0.062,PN2649,Cloture Motion Agreed to,"David Woll, of Virginia, to be General Counsel of the Department of Housing and Urban Development",On the Cloture Motion,
119,Senate,467,2025-07-31,1,467,52,45,-0.003,-0.25,-0.694,0.437,-0.062,PN2526,Cloture Motion Agreed to,"Nicholas Kent, of Virginia, to be Under Secretary of Education",On the Cloture Motion,
119,Senate,468,2025-08-01,1,468,55,41,0.003,-1.0,-0.341,-0.225,-9.877,PN1311,Cloture Motion Agreed to,"Casey Mulligan, of Illinois, to be Chief Counsel for Advocacy, Small Business Administration",On the Cloture Motion,
119,Senate,469,2025-08-01,1,469,52,44,-0.003,-0.247,-0.694,0.438,-0.062,PN1311,Nomination Confirmed,"Casey Mulligan, of Illinois, to be Chief Counsel for Advocacy, Small Business Administration",On the Nomination,
119,Senate,470,2025-08-01,1,470,54,43,0.119,-0.993,-0.417,-0.493,-7.52,PN2535,Nomination Confirmed,"Brian Nesvik, of Wyoming, to be Director of the United States Fish and Wildlife Service",On the Nomination,
119,Senate,471,2025-08-01,1,471,52,45,-0.003,-0.247,-0.694,0.438,-0.062,PN5536,Cloture Motion Agreed to,"Luigi Rinaldi, of New York, to be Ambassador to the Oriental Republic of Uruguay",On the Cloture Motion,
119,Senate,472,2025-08-01,1,472,44,51,-0.003,-0.247,0.694,-0.438,-0.062,HR3944,Motion Rejected,To limit recissions of funding.,On the Motion,
119,Senate,473,2025-08-01,1,473,44,51,-0.003,-0.247,0.694,-0.438,-0.062,HR3944,Amendment Rejected,To require a report on veterans who would have been reported to the national instant criminal background check system and who die by suicide with a firearm.,On the Amendment,
119,Senate,474,2025-08-01,1,474,42,53,-0.138,-0.407,0.382,-0.129,-7.048,HR3944,Amendment Rejected,"To prohibit funds from being used for reorganization of the Department of Agriculture and to require a benefit-cost analysis on that reorganization, a public comment period, and a report.",On the Amendment,
119,Senate,475,2025-08-01,1,475,45,50,-0.11,-0.994,0.39,-0.419,-5.548,HR3944,Amendment Rejected,To require the Secretary of Veterans Affairs to submit to Congress a report on the plan of the Secretary for Department of Veterans Affairs workforce reduction in fiscal year 2026.,On the Amendment,
119,Senate,476,2025-08-01,1,476,14,81,-0.015,-1.0,-0.241,1.013,-20.394,HR3944,Amendment Rejected,To reduce the Agriculture discretionary appropriations by 2 percent across the board.,On the Amendment,
119,Senate,477,2025-08-01,1,477,15,81,-0.085,-0.996,-0.27,1.21,-22.123,HR3944,Amendment Rejected,"To reduce funding for certain programs under the division making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies.",On the Amendment,
119,Senate,478,2025-08-01,1,478,21,75,0.024,-1.0,-0.314,0.948,-23.057,HR3944,Amendment Rejected,To limit disclosures regarding earmarks.,On the Amendment,
119,Senate,479,2025-08-01,1,479,87,9,-0.758,0.652,-0.395,-0.609,-18.631,HR3944,Amendment Agreed to,In the nature of a substitute.,On the Amendment,
119,Senate,480,2025-08-01,1,480,87,9,-0.758,0.652,-0.395,-0.609,-18.631,HR3944,Bill Passed,"A bill making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2026, and for other purposes.",On Passage of the Bill,
119,Senate,481,2025-08-01,1,481,81,15,-0.921,0.389,-0.267,-0.755,-31.819,HR3944,Amendment Agreed to,To improve the bill.,On the Amendment,
119,Senate,482,2025-08-01,1,482,51,44,-0.003,-0.247,-0.694,0.438,-0.062,PN5536,Nomination Confirmed,"Luigi Rinaldi, of New York, to be Ambassador to the Oriental Republic of Uruguay",On the Nomination,
119,Senate,483,2025-08-01,1,483,51,43,-0.117,0.033,-0.697,-0.394,-2.184,PN2649,Nomination Confirmed,"David Woll, of Virginia, to be General Counsel of the Department of Housing and Urban Development",On the Nomination,
119,Senate,484,2025-08-01,1,484,50,45,-0.003,-0.247,-0.694,0.438,-0.062,PN2526,Nomination Confirmed,"Nicholas Kent, of Virginia, to be Under Secretary of Education",On the Nomination,
119,Senate,485,2025-08-02,1,485,52,41,-0.185,0.983,-0.312,-0.231,-8.801,PN2639,Cloture Motion Agreed to,"Andrew Puzder, of Tennessee, to be Representative of the United States of America to the European Union, with the rank of Ambassador",On the Cloture Motion,
119,Senate,486,2025-08-02,1,486,53,44,-0.175,0.985,-0.313,-0.224,-8.962,PN2639,Nomination Confirmed,"Andrew Puzder, of Tennessee, to be Representative of the United States of America to the European Union, with the rank of Ambassador",On the Nomination,
119,Senate,487,2025-08-02,1,487,51,45,-0.003,-0.252,-0.693,0.444,-0.062,PN265,Cloture Motion Agreed to,"Brian Burch, of Illinois, to be Ambassador to the Holy See",On the Cloture Motion,
119,Senate,488,2025-08-02,1,488,49,44,-0.003,-0.254,-0.693,0.443,-0.062,PN265,Nomination Confirmed,"Brian Burch, of Illinois, to be Ambassador to the Holy See",On the Nomination,
119,Senate,489,2025-08-02,1,489,49,45,-0.003,-0.252,-0.693,0.444,-0.062,PN2640,Cloture Motion Agreed to,"Jason Reding Quinones, of Florida, to be United States Attorney for the Southern District of Florida for the term of four years",On the Cloture Motion,
119,Senate,490,2025-08-02,1,490,52,44,0.271,0.822,-0.596,0.975,-4.543,PN2640,Nomination Confirmed,"Jason Reding Quinones, of Florida, to be United States Attorney for the Southern District of Florida for the term of four years",On the Nomination,
119,Senate,491,2025-08-02,1,491,51,45,-0.003,-0.252,-0.693,0.444,-0.062,PN34515,Cloture Motion Agreed to,"Jeanine Pirro, of New York, to be United States Attorney for the District of Columbia for the term of four years",On the Cloture Motion,
119,Senate,492,2025-08-02,1,492,50,45,-0.003,-0.252,-0.693,0.444,-0.062,PN34515,Nomination Confirmed,"Jeanine Pirro, of New York, to be United States Attorney for the District of Columbia for the term of four years",On the Nomination,
119,Senate,493,2025-08-02,1,493,76,19,-0.206,-0.85,-0.386,-0.553,-20.259,PN1226,Cloture Motion Agreed to,"Luke Lindberg, of South Dakota, to be Under Secretary of Agriculture for Trade and Foreign Agricultural Affairs",On the Cloture Motion,
119,Senate,494,2025-08-02,1,494,78,17,-0.284,-0.666,-0.931,-1.217,-19.551,PN1226,Nomination Confirmed,"Luke Lindberg, of South Dakota, to be Under Secretary of Agriculture for Trade and Foreign Agricultural Affairs",On the Nomination,
119,Senate,495,2025-08-02,1,495,50,45,-0.003,-0.252,-0.693,0.444,-0.062,PN2516,Nomination Confirmed,"Catherine Hanson, of South Carolina, to be Chief Financial Officer, Environmental Protection Agency",On the Nomination,
119,Senate,496,2025-08-02,1,496,52,42,-0.147,0.009,-0.724,0.049,-5.243,PN262,Nomination Confirmed,"John Arrigo, of Florida, to be Ambassador to the Portuguese Republic",On the Nomination,
119,Senate,497,2025-08-02,1,497,59,35,-0.244,-0.261,-0.718,-0.134,-13.321,PN242,Nomination Confirmed,"Sean Cairncross, of Minnesota, to be National Cyber Director",On the Nomination,
119,Senate,498,2025-08-02,1,498,72,22,-0.155,-0.988,-0.467,-0.634,-19.851,PN5543,Nomination Confirmed,"Adam Telle, of Mississippi, to be an Assistant Secretary of the Army",On the Nomination,
119,Senate,499,2025-08-02,1,499,71,23,0.0,-1.0,-0.257,-0.577,-23.825,PN2218,Nomination Confirmed,"Marcus Molinaro, of New York, to be Federal Transit Administrator",On the Nomination,
119,Senate,500,2025-09-02,1,500,84,14,-0.739,0.417,-0.465,-1.194,-19.259,S2296,Cloture on the Motion to Proceed Agreed to,"An original bill to authorize appropriations for fiscal year 2026 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",On Cloture on the Motion to Proceed,
119,Senate,501,2025-09-04,1,501,53,45,-0.003,-0.248,-0.694,0.438,-0.062,PN1504,Cloture Motion Agreed to,"Maria A. Lanahan, of Missouri, to be United States District Judge for the Eastern District of Missouri",On the Cloture Motion,
119,Senate,502,2025-09-04,1,502,53,46,-0.003,-0.247,-0.694,0.438,-0.062,PN3461,Cloture Motion Agreed to,"Edward L. Artau, of Florida, to be United States District Judge for the Southern District of Florida",On the Cloture Motion,
119,Senate,503,2025-09-04,1,503,83,13,-0.641,0.266,-0.481,-1.099,-14.88,S2296,Motion to Proceed Agreed to,"An original bill to authorize appropriations for fiscal year 2026 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",On the Motion to Proceed,
119,Senate,504,2025-09-08,1,504,50,43,-0.0,-0.245,-0.692,0.45,-0.058,PN3461,Nomination Confirmed,"Edward L. Artau, of Florida, to be United States District Judge for the Southern District of Florida",On the Nomination,
119,Senate,505,2025-09-09,1,505,52,45,-0.003,-0.245,-0.693,0.44,-0.062,PN1504,Nomination Confirmed,"Maria A. Lanahan, of Missouri, to be United States District Judge for the Eastern District of Missouri",On the Nomination,
119,Senate,506,2025-09-09,1,506,51,46,-0.177,0.984,-0.327,-0.484,-7.402,PN12910,Cloture Motion Agreed to,"Robert Law, of the District of Columbia, to be Under Secretary for Strategy, Policy, and Plans, Department of Homeland Security",On the Cloture Motion,
119,Senate,507,2025-09-09,1,507,49,46,0.181,0.984,-0.906,0.162,-2.209,PN12910,Nomination Confirmed,"Robert Law, of the District of Columbia, to be Under Secretary for Strategy, Policy, and Plans, Department of Homeland Security",On the Nomination,
119,Senate,508,2025-09-09,1,508,53,44,0.305,0.851,-0.579,0.986,-4.49,PN3463,Cloture Motion Agreed to,"Kyle Christopher Dudek, of Florida, to be United States District Judge for the Middle District of Florida",On the Cloture Motion,
119,Senate,509,2025-09-09,1,509,53,45,0.306,0.872,-0.581,0.96,-4.587,PN3463,Nomination Confirmed,"Kyle Christopher Dudek, of Florida, to be United States District Judge for the Middle District of Florida",On the Nomination,
119,Senate,510,2025-09-09,1,510,53,46,-0.003,-0.247,-0.694,0.438,-0.062,SRES377,Motion to Table Agreed to,An executive resolution authorizing the en bloc consideration in Executive Session of certain nominations on the Executive Calendar.,On the Motion to Table,
119,Senate,511,2025-09-09,1,511,53,45,-0.003,-0.245,-0.693,0.44,-0.061,SRES377,Motion to Proceed Agreed to,An executive resolution authorizing the en bloc consideration in Executive Session of certain nominations on the Executive Calendar.,On the Motion to Proceed,
119,Senate,512,2025-09-10,1,512,51,49,-0.317,0.948,-0.414,-0.788,-7.605,S2296,Motion to Table Agreed to,To direct the Attorney General to make publicly available documents related to Jeffrey Epstein.,On the Motion to Table,
119,Senate,513,2025-09-11,1,513,52,47,-0.124,-0.992,-0.816,1.009,-4.763,SRES377,Cloture Motion Rejected,An executive resolution authorizing the en bloc consideration in Executive Session of certain nominations on the Executive Calendar.,On the Cloture Motion,
119,Senate,514,2025-09-11,1,514,52,45,-0.008,-0.268,-0.696,0.414,-0.058,SRES377,Motion to Reconsider Agreed to,An executive resolution authorizing the en bloc consideration in Executive Session of certain nominations on the Executive Calendar.,On the Motion to Reconsider,
119,Senate,515,2025-09-11,1,515,45,53,-0.008,-0.268,0.696,-0.414,-0.058,SRES377,Decision of Chair Not Sustained,An executive resolution authorizing the en bloc consideration in Executive Session of certain nominations on the Executive Calendar.,On the Decision of the Chair,
119,Senate,516,2025-09-11,1,516,53,43,-0.009,-0.269,-0.696,0.413,-0.057,SRES377,Cloture Motion Agreed to,An executive resolution authorizing the en bloc consideration in Executive Session of certain nominations on the Executive Calendar.,On the Cloture Motion,
119,Senate,517,2025-09-15,1,517,51,44,-0.003,-0.248,-0.694,0.437,-0.062,SRES377,Resolution Agreed to,An executive resolution authorizing the en bloc consideration in Executive Session of certain nominations on the Executive Calendar.,On the Resolution,
119,Senate,518,2025-09-15,1,518,50,44,0.178,0.984,-0.906,0.152,-2.21,PN464,Cloture Motion Agreed to,"Stephen Miran, of New York, to be a Member of the Board of Governors of the Federal Reserve System for the unexpired term of fourteen years from February 1, 2012",On the Cloture Motion,
119,Senate,519,2025-09-15,1,519,48,47,0.179,0.984,-0.901,0.154,-2.21,PN464,Nomination Confirmed,"Stephen Miran, of New York, to be a Member of the Board of Governors of the Federal Reserve System for the unexpired term of fourteen years from February 1, 2012",On the Nomination,
119,Senate,520,2025-09-16,1,520,47,51,-0.003,-0.247,0.694,-0.438,-0.062,SJRES60,Motion to Proceed Rejected,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to ""Emissions Budget and Allowance Allocations for Indiana Under the Revised Cross-State Air Pollution Rule Update"".",On the Motion to Proceed,
119,Senate,521,2025-09-16,1,521,36,62,0.291,0.957,-0.259,-0.228,-23.37,SCONRES22,Motion to Proceed Rejected,A concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2026 and setting forth the appropriate budgetary levels for fiscal years 2027 through 2035.,On the Motion to Proceed,
